Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;clusters
-0.8337939898224079;-0.5273653692650259;0.264958302894585;0.20975427792497994;0.26845099095664543;-0.7613836595560062;0.07966459005892176;-0.45799446329325877;-0.17953731909745632;0.10089903336529073;-0.11620386156114645;0.8294882757292632;-0.6466896667015761;-0.7291005993795967;0.15943787942913676;-0.1594378794291368;-0.3194354866665845;0.32345225121088117;-0.32345225121088117;3
-0.6333430063435369;-0.515162040179776;0.3162193027167653;0.27826956499535865;0.28271806186706033;-0.743899479965823;0.11295301295380196;-0.45799446329325877;0.0;0.0;-1,40E+01;0.7784427144477142;-0.5739439001391518;-0.7185463468217719;0.15991509954517866;-0.15991509954517868;-0.319160847864952;0.3075134706965793;-0.3075134706965793;3
-0.5141738879787358;-0.4987914811113089;0.3753666102038966;0.3654708394485678;0.2969851327774752;-0.7367251642459556;0.13884400853870751;-0.45799446329325877;0.0;0.0;-1,40E+01;0.7278445276415912;-0.5033915509017725;-0.706464319000846;0.1601396399634824;-0.16013963996348243;-0.3188847481055071;0.2909792759676631;-0.2909792759676631;3
-0.38764873797629235;-0.4811485463107446;0.4108549946961756;0.41530013913611613;0.31125220368788903;0.0;0.16196096888237307;-0.45799446329325877;-0.028931840325659635;-0.0587060011432273;-0.037019696249436795;0.6788525097276613;-0.4372726967735829;-0.6924810742043114;0.15990351159766528;-0.1599035115976653;-0.3186273902156194;0.273849667024132;-0.273849667024132;3
-0.28569055459932324;-0.44422834017441926;0.4581728406858807;0.4869297574369664;0.3183857391430969;-0.7204467901447505;0.21519602613093022;-0.45799446329325877;0.0;0.0;-1,40E+01;0.6287708971514836;-0.3708823412401769;-0.6769381977936886;0.1596939113257236;-0.15969391132572364;-0.3183887196405353;0.2562162460528501;-0.2562162460528501;3
-0.17634119370971157;-0.4354900301205883;0.5054906866755853;0.5585593757378168;0.3326528100535118;-0.712458517896564;0.03924293368656912;-0.45799446329325877;0.0;0.0;-1,40E+01;0.5756228515421197;-0.2966614433703128;-0.6643651026074533;0.1629787437814605;-0.16297874378146052;-0.31815429878830304;0.23803321196038543;-0.23803321196038543;3
-0.059330032069952056;-0.3952895106580376;0.5567516864977662;0.630188994038667;0.3469198809639257;-0.7161160270177745;-0.29892517191220125;-0.45799446329325877;0.0;0.0;-1,40E+01;0.5232094001918348;-0.21656950790671478;-0.6591482359025479;0.16997879545729153;-0.1699787954573244;-0.3179311559755888;0.2193005647467379;-0.2193005647467379;3
0.06588417679496598;-0.3409342372648231;0.6040695324874708;0.6333033252691391;0.35405341641913357;-0.5991022114201681;-0.3732957357606792;-0.45799446329325877;0.10106358510518375;0.3525631644220344;0.16280021380768692;0.4694386794791704;-0.1376553356460612;-0.6504098628678904;0.17402190134723103;-0.17402190134723106;-0.31770070652449856;0.20001830441190754;-0.20001830441190754;3
-1.737.250.338.002.350;-0.8533663243466305;-22.704.896.113.871.000;-23.875.979.682.884.600;-13.223.274.155.545.800;-0.9786949739968455;-18.617.637.880.602.600;0.6964170882424454;0.0;0.0;-1,40E+01;15.683.087.739.793.100;-1.756.121.113.480.240;-0.822992057788479;0.36375493936555536;-0.3637549393655554;-0.32410515351976066;10.432.622.355.866.300;-10.432.622.355.866.300;2
-16.880.461.130.014.000;-0.850992169187892;-20.339.003.814.385.800;-2.157.137.457.233.550;-11.297.219.582.639.900;-0.9786390931579017;-1.810.906.475.304.200;0.6964170882424454;0.0;0.0;-1,40E+01;15.456.421.103.055.400;-17.154.027.964.201.700;-0.8270696320066956;0.35912407689711084;-0.3591240768971109;-0.3238552261722659;10.299.799.184.913.800;-10.299.799.184.913.800;2
-16.212.689.505.001.100;-0.8495678894256632;-19.826.393.816.164.000;-2.129.108.476.159.300;-10.084.518.555.254.600;-0.9785864038455313;-1.798.357.268.260.490;0.6964170882424454;-44.732.215.753.844.000;-5.078.809.565.025.630;-4.857.471.813.964.750;15.234.492.465.143.300;-16.753.234.353.432.000;-0.8312829342404618;0.35183926747881633;-0.3518392674788164;-0.3235953504417939;10.166.518.003.027.000;-10.166.518.003.027.000;1
-1.522.860.500.498.210;-0.8469911601514176;-19.274.352.279.617.400;-2.101.079.495.085.060;-0.9014488236973568;-0.978536951447645;-17.655.972.330.306.100;0.6964170882424454;0.0;0.0;-1,40E+01;1.499.946.286.858.340;-16.335.566.299.309.400;-0.8350383312966388;0.34076194312130237;-0.3407619431213024;-0.3233233663299586;1.002.682.466.805.970;-10.026.824.668.059.700;2
-13.857.915.879.955.600;-0.8321311017086178;-19.826.393.816.164.000;-22.163.097.506.125.100;-0.7516445791380022;-0.9784905854276726;-16.825.082.727.096.600;0.6964170882424454;-4.316.843.234.912.850;0.0;-1,40E+01;14.774.206.131.297.200;-15.943.951.647.637.800;-0.8377329920156529;0.3273263247971378;-0.32732632479713786;-0.3230404583221763;0.9880719180011992;-0.9880719180011989;1
-1.188.974.687.991.760;-0.8124283414495747;-19.077.194.587.993.700;-2.157.137.457.233.550;-0.6660421536755141;-0.9784914924294175;-16.368.027.396.873.300;0.6964170882424454;0.0;0.0;-1,40E+01;14.570.880.987.970.700;-15.591.224.820.975.400;-0.8400862318647352;0.3140553006938889;-0.31405530069388893;-0.32275138377790596;0.9728201538883755;-0.9728201538883758;2
-10.789.680.992.396.400;-0.805247165576793;-15.291.766.908.817.300;-175.850.305.973.317;-0.4306354836536725;-0.9784575755568303;-16.050.994.797.874.500;0.6964170882424454;-39.883.899.679.234.500;-3.854.394.061.639.680;-4.070.459.223.317.350;143.640.540.644.743;-15.236.579.147.090.000;-0.8420471920047045;0.30035880370692647;-0.3003588037069265;-0.3224563119093498;0.9569271744675061;-0.9569271744675061;1
-10.249.734.914.761;-0.79332044970227;-16.395.849.981.910.400;-18.955.336.338.739.200;-0.480570231840124;-0.9784543636056973;-15.560.915.238.588.700;0.6964170882424454;0.0;0.0;-1,40E+01;14.130.393.670.687.400;-1.484.317.810.270.730;-0.8435069305880493;0.2847423855450002;-0.28474238554500025;-0.322151570904183;0.9404387808320217;-0.9404387808320217;2
-0.8131457882595092;-0.7830061579594582;-15.410.061.523.791.500;-18.239.040.155.730.700;-0.31649891637035565;-0.9786140745851684;-16.080.056.119.449.300;0.6964170882424454;0.0;0.0;-1,40E+01;13.876.014.990.265.400;-14.410.261.391.918.300;-0.8455786293830146;0.2691765528192184;-0.26917655281921843;-0.32184011226704956;0.9232633707950587;-0.9232633707950587;2
-0.7457500583582077;-0.7644360172384485;-14.581.999.218.971.700;-17.616.173.909.636.400;-0.20949588454224574;-0.978628076755558;-16.654.677.705.134.800;0.6964170882424454;-3.724.156.704.867.510;-29.789.367.898.877.400;-354.611.190.466.564;1.360.823.315.515.670;-13.954.835.740.016.100;-0.8477281036932957;0.2534509135747209;-0.2534509135746881;-0.3215263484604057;0.905446745450049;-0.905446745450049;1
-0.6539490328564349;-0.7496712866798964;-14.227.115.374.048.900;-17.616.173.909.636.400;-0.12389345907975759;-0.9787051136560514;-16.531.827.573.022.700;0.6964170882424454;0.0;0.0;-1,40E+01;13.316.221.594.283.700;-13.480.326.856.400.700;-0.8477679555475323;0.23785246174896324;-0.2378524617489633;-0.32120768952043327;0.8869431037035611;-0.8869431037035611;2
-17.444.907.397.112.400;-0.871077489385411;-27.160.659.944.568.300;-22.381.100.692.258.200;-4.625.154.331.315.580;-0.9736692334536726;-18.242.482.638.454.000;-0.45799446329325877;0.0;0.0;-1,40E+01;1.456.203.466.466.850;-1.450.033.085.917.000;-0.9521964753726672;0.34667513598087374;-0.3466751359808738;-0.3326768741010622;0.7385475609842013;-0.7385475609842013;2
-1.737.250.338.002.350;-0.8704397648529743;-2.660.861.840.802.170;-21.758.234.446.163.800;-4.596.620.189.494.750;-0.9727033711535584;-17.526.517.352.381.600;-0.45799446329325877;0.0;0.0;-1,40E+01;1.439.018.018.035.610;-14.214.437.607.485.500;-0.9529109565287484;0.3339289468049459;-0.33392894680494595;-0.33263567509075126;0.7201355214245769;-0.7201355214245769;2
-17.295.182.455.022.000;-0.8686106703114652;-26.253.734.563.098.900;-2.244.338.731.686.760;-4.254.210.487.644.800;-0.9731189655560613;-1.702.719.100.895.840;-0.45799446329325877;-3.764.679.709.523.880;-2.855.519.514.761.790;-3.521.403.677.046.360;14.197.792.564.149.900;-13.913.984.286.179.900;-0.9516698214063702;0.32173987258802617;-0.3217398725880262;-0.33259392775893215;0.7015860785846569;-0.7015860785846569;1
-16.318.127.130.003.100;-0.8561057497602125;-2.511.021.995.168.100;-2.147.794.463.542.130;-4.083.005.636.719.820;-0.9747294193964599;-16.342.928.982.785.900;-0.45799446329325877;0.0;0.0;-1,40E+01;13.972.566.035.593.600;-1.357.932.611.358.950;-0.948438123864879;0.31013882990774044;-0.3101388299077733;-0.33255200844094024;0.6828992324644415;-0.6828992324644415;2
-13.611.894.754.950.900;-0.8517966354799462;-24.006.136.878.587.900;-20.979.651.638.545.900;-37.833.971.476.011.100;-0.9755211509779369;-15.621.679.820.063.500;-0.45799446329325877;0.0;0.0;-1,40E+01;13.714.838.937.218.100;-13.208.749.019.712.200;-0.943451577379114;0.299052398171224;-0.29905239817122403;-0.33250999573260714;0.6641207841573619;-0.6641207841573619;2
-13.260.436.004.944.100;-0.8400489747953633;-22.783.759.190.520.500;-20.356.785.392.451.500;-3.483.788.658.482.400;-0.9757422052313806;-15.103.859.908.365.400;-0.45799446329325877;0.0;0.0;-1,40E+01;13.411.240.170.353.500;-12.777.708.303.012.800;-0.937005382503082;0.28868634390614906;-0.2886863439061491;-0.3324682206610828;0.6452507336634187;-0.6452507336634187;2
-12.944.123.129.938.000;-0.8411370024722271;-218.374.022.707.265;-2.010.763.889.401.380;-31.841.801.693.637.000;-0.9744415011861964;-14.527.917.353.517.500;-0.45799446329325877;0.0;0.0;-1,40E+01;1.306.231.774.209.500;-12.282.618.972.652.600;-0.92956554278045;0.2789722571490896;-0.27897225714908963;-0.3324265223360764;0.6262432798891797;-0.6262432798891797;2
-10.406.555.809.014.000;-0.8329842893652174;-2.085.161.381.260.760;-19.796.205.770.966.600;-2.884.571.680.244.990;-0.974462712469704;-14.025.949.071.769.300;-0.45799446329325877;-2.991.416.320.828.490;-1.730.869.418.726.650;-26.063.875.313.125.800;12.692.323.562.279.200;-11.759.048.665.534.500;-0.9215287404279877;0.2696445986004322;-0.2696445986004323;-0.3323844245593137;0.6071442239280768;-0.6071442239280768;1
-0.8561924559603404;-0.8319497693625533;-19.865.825.354.488.700;-19.547.059.272.528.900;-25.920.967.265.814.900;-0.9702258418002511;-15.192.364.842.252.600;-0.45799446329325877;0.0;0.0;-1,40E+01;12.315.108.249.195.400;-11.203.426.995.227.100;-0.9156087702902186;0.2612764824627785;-0.26127648246277857;-0.3323422981181889;0.5879535657801104;-0.5879535657801104;2
-0.8431498217475887;-0.8232029911426708;-18.919.468.434.694.600;-19.329.056.086.395.800;-22.996.217.729.179.900;-0.9670438466880568;-15.650.741.141.638.400;-0.45799446329325877;0.0;0.0;-1,40E+01;11.926.188.693.882.300;-1.061.593.281.974.600;-0.9110289660106163;0.25328393633027924;-0.2532839363302793;-0.3323001467113293;0.56867130544528;-0.56867130544528;2
-0.736752714358034;-0.8124896347289784;-1.828.856.382.149.860;-19.329.056.086.395.800;-2.263.954.095.641.950;-0.9625992355522406;-15.374.658.586.676.900;-0.45799446329325877;-2.937.921.485.091.380;-21.916.375.838.443.800;-27.030.246.969.567.600;11.500.492.014.416.100;-0.9993559711294147;-0.9038628939548851;0.24512252418182912;-0.24512252418182914;-0.33225697633262835;0.549251641830154;-0.549251641830154;1
-0.7742533629837581;-0.450117345035206;0.0520279959409122;0.13189599716318604;0.05444492730042561;-0.6752812804051462;-0.5640436828249858;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;0.31004498473954534;0.07658602889584845;-0.6040058694484561;0.16227192513011846;-0.16227192513011848;-0.3335138078249999;14.030.298.244.942.200;-14.030.298.244.942.200;3
-0.7566804254834189;-0.4239670127070288;0.08751638043319118;0.1630393094679036;0.09011260457646225;-0.6070095418946276;-0.5319441321763533;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;0.27842235855394043;0.10861071682234505;-0.5838864102808393;0.22355074770671238;-0.2235507477067124;-0.33351035608100377;14.030.298.244.942.200;-14.030.298.244.942.200;3
-0.7215345504827401;-0.42647034513064713;0.12300476492547018;0.1972969530030932;0.11864674639729196;-0.525588925711952;-0.4779164934302989;-1.612.406.014.828.960;0.6203067254962094;0.10222833578024035;0.4194212769024514;0.2520776359982551;0.13020247274442953;-0.561826364732288;0.28293148771187365;-0.2829314877118737;-0.3335064651250071;14.023.886.091.861.700;-14.023.886.091.861.700;3
-0.6512428004813827;-0.4144486600313514;0.16637945708269955;0.23778325899922592;0.1543144236733286;-0.44394817816334636;-0.43577757714670373;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;0.23171464517077797;0.14044742761094395;-0.5380641156171675;0.33975485455829196;-0.339754854558292;-0.3335022560870563;14.011.519.796.635.100;-14.011.519.796.635.100;3
-0.5929006479802561;-0.40952462595184247;0.20581099540745373;0.2751552337648871;0.18284856549415732;-0.41245577646218623;-0.41160384147304074;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;0.21749637706388295;0.1395741703450993;-0.5131133144254534;0.3940498327095054;-0.39404983270950544;-0.3334978482478842;13.992.741.348.328.000;-13.992.741.348.328.000;3
-0.3454736879754778;-0.3763568599274956;0.24524253373220792;0.3125272085305483;0.21851624277019396;-0.34043424007910505;-0.37422041417442653;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;0.20918070462641983;0.12779305346976821;-0.4867836151158787;0.44601713849747276;-0.4460171384974729;-0.33349328876498974;13.967.092.736.006.200;-1.396.709.273.600.620;3
0.30121041203701054;-0.33082693306670397;0.3083329950518144;0.37169950190951134;0.28271806186706033;-0.20179838038396894;-0.3138521234483969;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;0.1326056491874751;0.2244648826062011;-0.4579787250938503;0.3438825622360822;-0.34388256223608227;-0.3334570551619274;13.897.933.084.924.000;-1.389.793.308.492.400;3
0.7244124366826831;-0.1675326868146878;0.3359350718791424;0.39349982052281374;0.3183857391430969;-0.08919853908259055;-0.3981299560155892;-1.612.406.014.828.960;0.7710268723880476;-0.15497439964628607;0.4192854266837726;0.15328582672555616;0.1589062059740232;-0.424673409787488;0.42945158687656815;-0.4294515868765682;-0.3334572252987866;13.853.506.024.295.000;-13.853.506.024.295.000;3
10.031.297.692.005.600;0.10838559208736248;0.35959399487399524;0.41530013913611613;0.3397863455087187;-0.09792814720229441;-0.7697185814254881;-1.612.406.014.828.960;0.0;0.0;-1,40E+01;0.15074897978093105;0.1503596842486477;-0.41148353004868127;0.4484349748563581;-0.44843497485635814;-0.3334498271193832;13.802.666.810.585.600;-13.802.666.810.585.600;3
11.523.134.648.159.400;0.8770692675443504;0.36353714870647047;0.4277574640580029;0.37545402278475537;-0.00064672569502351;-0.7279759558906396;-1.612.406.014.828.960;0.9940631473346853;0.6061516545615427;0.8513206453552268;0.14708070748015242;0.13399420691632086;-0.38823785984407466;0.4596544191292924;-0.45965441912929245;-0.33344413585651256;13.745.415.443.795.800;-1.374.541.544.379.580;3
-15.017.729.754.978.000;-0.8058985019744139;-1.809.140.612.987.480;-2.303.511.025.065.720;-14.364.639.828.379.000;-0.979179817490865;-1.216.470.352.181.360;0.6964170882424454;0.0;0.0;-1,40E+01;0.7376797958214334;-0.4682900220490408;-0.7596494253173127;0.13608059745427956;-0.13608059745427956;-0.32489278546546935;0.34607799136624035;-0.34607799136624035;2
-14.736.562.754.972.600;-0.7962104032906102;-17.697.090.746.627.300;-2.322.197.012.448.550;-13.508.615.573.754.100;-0.979179817490865;-11.749.919.204.790.100;0.6964170882424454;0.0;0.0;-1,40E+01;0.6998545498733092;-0.41432183262967465;-0.7518941126954914;0.1393988912993818;-0.1393988912993818;-0.3247516911530902;0.3010555165226813;-0.3010555165226813;2
-14.455.395.754.967.200;-0.7946935113060258;-17.421.069.978.354.000;-2.356.454.655.983.740;-1.279.526.202.823.340;-0.979179817490865;-11.245.308.984.716.900;0.6964170882424454;0.0;0.0;-1,40E+01;0.6624063333277641;-0.36105503320984045;-0.744045881812067;0.1433094488045404;-0.14330944880454044;-0.324612185401168;0.2559872405856905;-0.2559872405856905;2
-13.471.311.254.948.200;-0.7969707552089395;-1.694.789.151.845.690;-2.356.454.655.983.740;-12.081.908.482.712.700;-0.9782108082956227;-10.915.066.694.093.100;0.6964170882424454;0.0;0.0;-1,40E+01;0.6251882731135864;-0.3085400682081845;-0.7358038549155991;0.14764669196223196;-0.14764669196223199;-0.324473480402072;0.21096476574213177;-0.21096476574213177;2
-10.448.766.004.889.800;-0.786583066567395;-17.105.617.671.755.900;4,43E+00;-1.165.389.635.540.020;-0.9782242658110862;-1.071.031.647.390.640;0.6964170882424454;-15.399.481.819.692.300;-2.473.541.242.992.630;-19.365.386.240.203.500;0.5893383377894131;-0.2594053317336948;-0.7263549823825703;0.15229984664286994;-0.15229984664286997;-0.32433643238803933;0.1665835062066195;-0.1665835062066195;1
-0.890234750485998;-0.7826624429148384;-15.962.103.060.338.100;-2.359.568.987.214.210;-10.583.866.037.119.100;-0.9582713469929295;-10.100.028.720.833.600;0.6964170882424454;-10.895.558.497.254.400;-1.535.506.803.164.510;-13.149.454.406.783.000;0.555960424931403;-0.21509595034579096;-0.716060863301124;0.1574441417206488;-0.15744414172064883;-0.3242011578658321;0.12307246744631359;-0.12307246744631359;1
-0.7048894640824187;-0.7891612168415321;-15.528.356.138.765.800;-23.689.119.809.056.300;-0.9870512491598439;-0.9577190517686491;-0.988206880902193;0.6964170882424454;0.0;0.0;-1,40E+01;0.5233735635639061;-0.17289151366603295;-0.7049122212920513;0.1631067248601111;-0.16310672486011113;-0.32406744508903323;0.08038584836778159;-0.08038584836778159;2
-0.46630520622781124;-0.7873358621680747;-15.134.040.755.518.200;-23.875.979.682.884.600;-0.9157158946077706;-0.9579950102644956;-0.9570320086673076;0.6964170882424454;0.0;0.0;-1,40E+01;0.49069724872684184;-0.13114905881828598;-0.6931312148036367;0.16905736422439321;-0.16905736422439324;-0.32393540316715025;0.03852364897102386;-0.03852364897102386;2
-16.727.686.103.278.300;-0.8409618089747913;-2.045.810.044.739.010;-18.933.092.890.867.800;-17.162.681.477.750.100;-0.9675156818266427;-15.108.747.956.451.300;-0.45799446329325877;-22.072.577.653.662.900;-2.228.040.665.930.140;-224.750.690.484.897;16.218.855.660.137.400;-17.268.155.853.705.100;-0.944102867435214;0.11675844569762087;-0.11675844569762088;0.2903071049105802;10.842.980.004.148.500;-10.842.980.004.148.500;1
-1.635.650.835.456.300;-0.836746392209772;-2.006.798.649.612.360;-1.869.857.199.079.030;-16.872.526.044.017.800;-0.9650344365285632;-14.362.214.298.945.300;-0.45799446329325877;-21.184.180.228.617.200;-2.116.568.896.518.260;-21.483.354.946.556.800;16.028.817.014.484.300;-16.972.600.774.191.200;-0.9427488106083802;0.11067724511402617;-0.11067724511402618;0.3080839813190431;10.644.665.797.399.800;-1.064.466.579.739.980;1
